Dummy Policy No,ASSURED_AGE,NOMINEE_RELATION,OCCUPATION,POLICY SUMASSURED,Premium,PREMIUMPAYMENTMODE,Annual Income,HOLDERMARITALSTATUS,INDIV_REQUIREMENTFLAG,Policy Term,Policy Payment Term,CORRESPONDENCECITY,CORRESPONDENCESTATE,CORRESPONDENCEPOSTCODE,Product Type,CHANNEL,Bank code,POLICYRISKCOMMENCEMENTDATE,Date of Death,INTIMATIONDATE,STATUS,SUB_STATUS,Fraud Category
1029.881231179644,60.51321855575623,Spouse,Retired,-175258.1279,172835.3761,Yearly,873275.0005,Married,Non Medical,14.736168486136188,9.917784238621213,BHIWANI,Haryana,127029,ULIP,Retail Agency,,8/25/2021 0:00,-,-,Inforce,-,Logging in business not sourced by oneself
1024.462569496997,61.00686431762655,Son,Retired,1012019.965,119873.1093,Yearly,-826568.8535,Married,Medical,9.57010882320968,2.980575625205877,DAUSA,Rajasthan,303325,ULIP,Retail Agency,,10/5/2017 0:00,4/23/2019 0:00,5/15/2019 15:03,Claim,Death Claim Repudiated,Kickback
1040.0,60.0,Son,Retired,999000,99900,Yearly,475000,Married,Medical,10.0,3.0,DAUSA,Rajasthan,303325,ULIP,Retail Agency,,10/5/2017 0:00,4/23/2019 0:00,5/15/2019 15:03,Claim,Death Claim Repudiated,Kickback
1153.120373,45.88392203,Wife,Defense Retired,391167.0062,106577.035,Yearly,662389.1731,Married,Non Medical,14.74910702,10.03609815,Auraiya,Uttar Pradesh,206255,Traditional,Bancassurance,0.970675222,6/16/2021 0:00,-,-,Inforce,-,Misappropriating Funds
931.6792793847334,59.3955230988264,Wife,Retired,79618.56123,3046017.224,Yearly,4726419.09,Married,Non Medical,9.053549361347285,9.96687013584712,New Delhi,Delhi,110009,ULIP,Bancassurance,0.8933410532290335,11/11/2020 0:00,-,-,Cancellation,Other Reason,Signature Forgery
1159.009029,25.96450123,Mother,Service,1217320.692,258123.1486,Yearly,1242889.365,Married,Non Medical,15.42384223,9.990006444,Jaipur,Rajasthan,302015,Traditional,Retail Agency,,10/27/2020 0:00,-,-,Inforce,-,Misappropriating Funds
1149.169661218668,38.15675361383332,Wife,Business,840000,104500,Yearly,480000,Married,Non Medical,15.255498513441209,10.098596428157702,NORTH TRIPURA,Tripura,799250,Traditional,Institutional Alliance,,1/28/2022 0:00,-,-,Cancellation,Other Reason,Unauthorized activity
1300.4021020515293,59.77743112829903,Wife,Retired,2000000,200000,Yearly,912000,Married,Medical,5.38085989238765,10.10006770030842,Jodhpur,Rajasthan,342001,ULIP,Retail Agency,,10/30/2018 0:00,-,-,Terminated,Refunded,Misappropriating Funds
1055.54694841516,70.92671599223557,Son,Profession,-92319.735,3008026.765,Yearly,4657075.612,Married,Non Medical,9.294467524808736,9.837152113603754,Sirsa,Haryana,125055,ULIP,Bancassurance,1.1425183572224782,11/17/2021 0:00,-,-,Cancellation,Other Reason,Misselling 
984.180859041238,47.29617191964404,Husband,Service,66649.35675,151880.2109,Yearly,2308741.832,Married,Non Medical,10.334905933277431,10.0532735013089,Thane,Maharashtra,401304,ULIP,Retail Agency,,3/3/2021 0:00,-,-,Inforce,-,Misappropriating Funds
-5.601921606902165,53.0,Wife,Family Pension,59705,19830,Monthly,7005354,Married,Non Medical,26.0,18.0,Balaghat,Arunachal Pradesh,598875,Variable,Bancassurance,1.100362978,12/08/2019 0:00,-,-,Active,Regular Payment,No Fraud
1046.4479104434863,59.60785463282538,Son,Retired,1108729.661,130601.6471,Yearly,448185.5982,Married,Medical,9.641068904341106,3.0636862613546456,DAUSA,Rajasthan,303325,ULIP,Retail Agency,,10/5/2017 0:00,4/23/2019 0:00,5/15/2019 15:03,Claim,Death Claim Repudiated,Kickback
1187.2090352333419,47.895095757190894,Wife,Retired,-129633.3042,1986854.545,Single,1209374.279,Married,Non Medical,72.11015556244355,10.448995296561405,LUCKNOW,Uttar Pradesh,226002,Pension,Bancassurance,0.8997932325494106,10/12/2022 0:00,-,-,Cancellation,Other Reason,Misselling 
1151.2372152300077,46.92791950048241,Spouse,Agriculturist,295140.0719,16498.97965,Yearly,-165541.9629,Married,Non Medical,15.885604678526146,10.042695041596032,Jyotiba Phule Nagar,Uttar Pradesh,244241,Traditional,Retail Agency,,12/28/2023 0:00,-,-,Cancellation,Other Reason,Claims Fraud
1016.136533,59.60834405,Son,Retired,975296.5732,118046.1516,Yearly,67902.13039,Married,Medical,9.862858887,2.951072833,DAUSA,Rajasthan,303325,ULIP,Retail Agency,,10/5/2017 0:00,4/23/2019 0:00,5/15/2019 15:03,Claim,Death Claim Repudiated,Kickback
1133.729567,29.65202345,Sister,Service,3331127.623,420665.3732,Yearly,601763.5641,Single,Non Medical,15.26990468,10.00577472,Calcutta,West Bengal,700050,Traditional,Bancassurance,1.013932053,4/9/2021 0:00,-,-,Cancellation,Other Reason,Signature Forgery
1304.9404520652263,43.09423191896547,Wife,Agriculturist,358197.8759,45647.72644,Quarterly,110968.0601,Married,Medical,15.498927046686516,10.418613916670122,RAMPUR,Uttar Pradesh,244921,Traditional,Retail Agency,,10/11/2022 0:00,-,-,Cancellation,Other Reason,Impersonation
429.7829508,54.80416377,Wife,Business,979886.9272,148750.0184,Yearly,1923870.51,Married,Non Medical,11.93937889,10.00489885,NELLORE,Andhra Pradesh,524001,ULIP,Retail Agency,,6/20/2023 0:00,-,-,Cancellation,Other Reason,Misrepresentation
1282.85458,44.75537147,Wife,Agriculturist,401397.0596,50411.09747,Quarterly,-890760.5135,Married,Medical,14.91488461,9.992430068,RAMPUR,Uttar Pradesh,244921,Traditional,Retail Agency,,10/11/2022 0:00,-,-,Cancellation,Other Reason,Impersonation
133.52952879876156,34.0,Father,Business,2045259,111735,Quarterly,2180594,Married,Medical,34.0,27.0,Darbhanga,Gujarat,513208,ULIP,Mail and Others,0.887589861,12/16/2018 0:00,-,-,Inforce,Paid-Up,No Fraud
1276.3339848130584,42.639042723723705,Father,Profession,1511536.247,121362.2047,Yearly,951493.6014,Married,Non Medical,16.28331618102851,9.972149197244772,PARGANAS  NORTH,West Bengal,743165,Traditional,Retail Agency,,9/21/2022 0:00,-,-,Cancellation,Other Reason,Misselling 
1164.053382944643,47.00466220244671,Wife,Self-Employed,1029058.655,19237.83989,Yearly,1464636.832,Married,Medical,22.881206582781243,10.09064012681131,AJMER,Rajasthan,305623,Traditional,Retail Agency,,11/5/2022 0:00,-,-,Lapse, ,Claims Fraud
1060.0583199901453,35.35329001893454,Wife,Service,194268.1355,45436.91449,Yearly,-219378.8098,Married,Non Medical,11.802086055295938,10.184965372316608,KANPUR DEHAT,Uttar Pradesh,209204,ULIP,Bancassurance,1.0199645713379453,10/18/2022 0:00,-,-,Inforce,-,Misappropriating Funds
1022.504948,60.38955706,Son,Retired,1102545.136,120849.4603,Yearly,-62101.04379,Married,Medical,10.058776,3.000514233,DAUSA,Rajasthan,303325,ULIP,Retail Agency,,10/5/2017 0:00,4/23/2019 0:00,5/15/2019 15:03,Claim,Death Claim Repudiated,Kickback
953.3887883,60.39271265,Spouse,Retired,74627.24074,1050835.302,Yearly,5237394.754,Married,Non Medical,10.15223017,9.997329539,New Delhi,Delhi,110032,ULIP,Bancassurance,1.026131948,3/26/2021 0:00,-,-,Cancellation,Other Reason,Misselling 
1073.0,39.0,Son,Business," 300,000 "," 30,000 ",Yearly," 295,000 ",Married,Non Medical,12.0,10.0,Sant Kabir Nagar,Uttar Pradesh,272172,ULIP,Retail Agency,,03-11-2023,-,-,Inforce,-,Document Tampering
1233.002092,42.66661786,Wife,Business,1902015.797,151686.9148,Half yearly,-9828.642811,Married,Medical,35.87001632,9.858631699,BHAVNAGAR,Gujarat,364002,Traditional,Retail Agency,,1/12/2023 0:00,-,-,Cancellation,Other Reason,Impersonation
1056.0725731719454,51.44452459752122,Wife,Profession,923305.1256,168699.1152,Yearly,1369072.495,Married,Non Medical,12.666786771116069,9.88968807119752,Kanpur,Uttar Pradesh,209121,ULIP,Bancassurance,0.916083837187614,9/3/2020 0:00,-,-,Lapse,Surrendered Reinvested Auto,Misappropriating Funds
1169.0,37.0,Wife,Business,840000,104500,Yearly,480000,Married,Non Medical,15.0,10.0,NORTH TRIPURA,Tripura,799250,Traditional,Institutional Alliance,,1/28/2022 0:00,-,-,Cancellation,Other Reason,Unauthorized activity
1042.471061,42.75454402,Father,Profession,1232757.753,108856.5568,Yearly,1223279.942,Married,Non Medical,12.04917631,10.11060546,PARGANAS  NORTH,West Bengal,743165,ULIP,Retail Agency,,9/26/2022 0:00,-,-,Cancellation,Other Reason,Misselling 
947.8096184721602,59.057343526071016,Husband,Housewife,10323.40564,85222.39052,Yearly,1153095.262,Married,Non Medical,8.842118458574053,10.369049365869776,Kanpur,Uttar Pradesh,209303,ULIP,Bancassurance,0.9567035895354661,10/5/2020 0:00,-,-,Inforce,-,Misappropriating Funds
1169.0,37.0,Wife,Business,840000,104500,Yearly,480000,Married,Non Medical,15.0,10.0,NORTH TRIPURA,Tripura,799250,Traditional,Institutional Alliance,,1/28/2022 0:00,-,-,Cancellation,Other Reason,Unauthorized activity
1169.0,37.0,Wife,Business,840000,104500,Yearly,480000,Married,Non Medical,15.0,10.0,NORTH TRIPURA,Tripura,799250,Traditional,Institutional Alliance,,1/28/2022 0:00,-,-,Cancellation,Other Reason,Unauthorized activity
336.5018283787331,48.0,Daughter,Construction Labour,351065,87968,Half yearly,3973692,widowed,Medical,33.0,9.0,MAHABUBNAGAR,Gujarat,373604,ULIP,Mail and Others,0.985479549,08/29/2027 0:00,-,-,Active,Regular Payment,No Fraud
941.9872630301912,60.63989319388542,Spouse,Retired,74627.24074,1050835.302,Yearly,5237394.754,Married,Non Medical,10.081400475144974,9.792912471677331,New Delhi,Delhi,110032,ULIP,Bancassurance,1.0378043865268831,3/26/2021 0:00,-,-,Cancellation,Other Reason,Misselling 
1153.139841,25.3945096,Mother,Service,1276933.311,175514.1691,Yearly,795804.1865,Married,Non Medical,14.65270585,9.935495272,Jaipur,Rajasthan,302015,Traditional,Retail Agency,,10/27/2020 0:00,-,-,Inforce,-,Misappropriating Funds
1064.253069,31.37152952,Mother,Business,942057.0101,125912.1954,Yearly,-1690950.5,Single,Non Medical,11.9669279,9.983873428,KANPUR DEHAT,Uttar Pradesh,209111,ULIP,Bancassurance,0.935644038,10/25/2022 0:00,-,-,Inforce,-,Misappropriating Funds
1166.5975340906946,35.74681641616938,Wife,Business,840000,104500,Yearly,480000,Married,Non Medical,15.332517654246258,9.979901620001607,NORTH TRIPURA,Tripura,799250,Traditional,Institutional Alliance,,1/28/2022 0:00,-,-,Cancellation,Other Reason,Unauthorized activity
1082.498499,32.93143089,Brother,Service,126798.0171,2867.479407,Yearly,1151437.931,Married,Non Medical,14.9860893,10.00450951,CALCUTTA,West Bengal,700034,Traditional,Retail Agency,,2/24/2015 0:00,-,-,Inforce,-,Agent Dual Pan Card
1023.84589586625,18.0,Grand Daughter,Agriculturist,211334,16052,Half yearly,8870024,Married,Non Medical,35.0,26.0,KULLU,Chandigarh,819370,Pension,Bancassurance,0.95736375195016,04/02/2028 0:00,-,-,Active,Paid-Up,No Fraud
961.9007959,61.92740782,Spouse,Retired,-26354.44507,196941.7884,Yearly,-4047687.015,Married,Non Medical,14.57260336,10.00836933,BHIWANI,Haryana,127029,ULIP,Retail Agency,,8/25/2021 0:00,-,-,Inforce,-,Logging in business not sourced by oneself
898.5006062,58.8447233,Son,Service,789404.3432,63604.24396,Yearly,1538531.281,Married,Medical,25.79068686,10.00987399,Pali,Rajasthan,306102,Traditional,Bancassurance,6.087600771,10/12/2023 0:00,-,-,Cancellation,Other Reason,Misrepresentation
1116.39246,40.22832667,Wife,Service,506293.5971,28207.40933,Yearly,125999.0658,Married,Non Medical,6.313891265,9.980098743,Kanpur,Uttar Pradesh,209306,Variable,Bancassurance,0.950898471,6/25/2019 0:00,-,-,Terminated,Refunded,Misappropriating Funds
935.7884695109536,45.81623093572027,Husband,Service,-34484.44773,83671.14601,Yearly,372336.5202,Married,Non Medical,9.985333295551431,10.064038341354149,Thane,Maharashtra,401304,ULIP,Retail Agency,,3/3/2021 0:00,-,-,Inforce,-,Misappropriating Funds
1082.498499,32.93143089,Brother,Service,126798.0171,2867.479407,Yearly,1151437.931,Married,Non Medical,14.9860893,10.00450951,CALCUTTA,West Bengal,700034,Traditional,Retail Agency,,2/24/2015 0:00,-,-,Inforce,-,Agent Dual Pan Card
987.9746476,68.03702582,Son,Profession,25063.79629,513576.2065,Yearly,2918264.368,Married,Non Medical,10.44827467,10.11143423,Indore,Madhya Pradesh,452001,ULIP,Retail Agency,,2/28/2022 0:00,-,-,Cancellation,Other Reason,Impersonation
1037.6325752552737,60.76014430898849,Son,Retired,1022825.686,124957.1918,Yearly,2243484.453,Married,Medical,10.397368878471156,3.2003949418604227,DAUSA,Rajasthan,303325,ULIP,Retail Agency,,10/5/2017 0:00,4/23/2019 0:00,5/15/2019 15:03,Claim,Death Claim Repudiated,Kickback
1082.465105,32.15185258,Brother,Service,128990.2608,23192.01617,Yearly,478896.5994,Married,Non Medical,14.76855801,10.00430339,CALCUTTA,West Bengal,700034,Traditional,Retail Agency,,2/24/2015 0:00,-,-,Inforce,-,Agent Dual Pan Card
1031.590014,42.18300993,Son,Business,102603.4457,-10896.58758,Yearly,78950.53045,Married,Medical,15.10585883,10.02059372,Rampur,Uttar Pradesh,243701,Traditional,Retail Agency,,7/21/2022 0:00,-,-,Cancellation,Other Reason,Claims Fraud
1169.0,37.0,Wife,Business,840000,104500,Yearly,480000,Married,Non Medical,15.0,10.0,NORTH TRIPURA,Tripura,799250,Traditional,Institutional Alliance,,1/28/2022 0:00,-,-,Cancellation,Other Reason,Unauthorized activity
965.0987137,59.13068824,Son,Retired,-228844.6635,301371.0888,Yearly,1918826.197,widowed,Non Medical,9.466244613,9.972306034,JODHPUR,Rajasthan,342008,ULIP,Retail Agency,,12/31/2021 0:00,-,-,Lapse,Surrendered Reinvested Auto,Misappropriating Funds
1324.884612,31.43217126,Spouse,Service,593498.4828,79126.81423,Yearly,1056242.949,Married,Non Medical,6.927276802,10.00782965,ALIGARH,Uttar Pradesh,202170,Traditional,Bancassurance,1.035567809,2/27/2016 0:00,-,-,Cancellation,Other Reason,Signature Forgery
949.4469347,58.52773205,Husband,Housewife,10323.40564,85222.39052,Yearly,1153095.262,Married,Non Medical,9.84932859,9.983917268,Kanpur,Uttar Pradesh,209303,ULIP,Bancassurance,0.950362529,10/5/2020 0:00,-,-,Inforce,-,Misappropriating Funds
966.0,66.0,Wife,Retired,0,500000,Yearly,90000,Married,Non Medical,10.0,10.0,Thanjavur,Tamil Nadu,612001,ULIP,Bancassurance,1.0,1/18/2019 0:00,-,-,Cancellation,Other Reason,Misselling 
1166.356955,37.56429019,Mother,Retired,180736.0545,63585.62491,Yearly,538742.114,Married,Non Medical,14.95649906,10.01312043,Kanpur,Uttar Pradesh,209306,Traditional,Bancassurance,0.95134099,5/31/2020 0:00,-,-,Technical Lapse,Paid Up,Misappropriating Funds
1033.837864,60.02909158,Son,Retired,1055799.635,109360.6947,Yearly,43320.56362,Married,Medical,9.670732818,3.003514371,DAUSA,Rajasthan,303325,ULIP,Retail Agency,,10/5/2017 0:00,4/23/2019 0:00,5/15/2019 15:03,Claim,Death Claim Repudiated,Kickback
1274.6802936611043,18.0,Spouse,Family Pension,2027153,110182,Half yearly,6464384,Married,Medical,39.0,29.0,Singhbhum,Chhattisgarh,884646,Traditional,Bancassurance,1.033642362,10/19/2014 0:00,-,-,Active,Reinstated,No Fraud
1002.2031791647988,60.925798620346974,Son,Retired,1022825.686,124957.1918,Yearly,2243484.453,Married,Medical,9.486842794145362,3.170478010938101,DAUSA,Rajasthan,303325,ULIP,Retail Agency,,10/5/2017 0:00,4/23/2019 0:00,5/15/2019 15:03,Claim,Death Claim Repudiated,Kickback
1354.7921648995282,20.842823786077663,Son,Business,342357.4015,21697.57763,Yearly,-492838.5968,Single,Non Medical,9.775882827585583,9.986388420322188,Guna,Madhya Pradesh,473001,Variable,Bancassurance,6.840890074694428,3/20/2013 0:00,-,-,Maturity,Disinvested Unpaid,Misselling 
1082.0,33.0,Brother,Service,100000,9033.78,Yearly,350000,Married,Non Medical,15.0,10.0,CALCUTTA,West Bengal,700034,Traditional,Retail Agency,,2/24/2015 0:00,-,-,Inforce,-,Agent Dual Pan Card
1169.0,37.0,Wife,Business,840000,104500,Yearly,480000,Married,Non Medical,15.0,10.0,NORTH TRIPURA,Tripura,799250,Traditional,Institutional Alliance,,1/28/2022 0:00,-,-,Cancellation,Other Reason,Unauthorized activity
1335.2162436851331,48.0,Father,Self-Employed,720912,82759,Half yearly,1505326,Single,Medical,22.0,8.0,Manasa,Karnataka,325843,Pension,Retail Agency,1.047356268,12/10/2017 0:00,-,-,Active,Paid-Up,No Fraud
933.1446746350584,60.727163952137786,Spouse,Retired,-25584.15701,1010460.691,Yearly,8215223.19,Married,Non Medical,10.415055757271894,10.011924636962895,New Delhi,Delhi,110032,ULIP,Bancassurance,0.9017493897839992,3/26/2021 0:00,-,-,Cancellation,Other Reason,Misselling 
1114.8764146265926,29.351266429115185,Sister,Service,3331127.623,420665.3732,Yearly,601763.5641,Single,Non Medical,14.782193802129372,9.972468498867826,Calcutta,West Bengal,700050,Traditional,Bancassurance,1.0235039819754068,4/9/2021 0:00,-,-,Cancellation,Other Reason,Signature Forgery
961.9007959,61.92740782,Spouse,Retired,-26354.44507,196941.7884,Yearly,-4047687.015,Married,Non Medical,14.57260336,10.00836933,BHIWANI,Haryana,127029,ULIP,Retail Agency,,8/25/2021 0:00,-,-,Inforce,-,Logging in business not sourced by oneself
1318.750675,48.59609707,Spouse,Service,-35405.08095,-11795.47753,Yearly,3149403.096,Married,Non Medical,11.08132801,10.02049446,DARRONG,Assam,784147,Traditional,Bancassurance,0.931414262,3/12/2015 0:00,11/11/2015 0:00,4/20/2016 13:21,Claim,Death Claim Paid,Claims Fraud
1177.677400041434,36.20089087516196,Wife,Business,840000,104500,Yearly,480000,Married,Non Medical,14.825263342828018,9.92987314072399,NORTH TRIPURA,Tripura,799250,Traditional,Institutional Alliance,,1/28/2022 0:00,-,-,Cancellation,Other Reason,Unauthorized activity
978.0,49.0,Husband,Service,0,100000,Yearly,720000,Married,Non Medical,10.0,10.0,Thane,Maharashtra,401303,ULIP,Retail Agency,,3/19/2021 0:00,-,-,Lapse,Surrendered Reinvested Auto,Misappropriating Funds
949.4469347,58.52773205,Husband,Housewife,10323.40564,85222.39052,Yearly,1153095.262,Married,Non Medical,9.84932859,9.983917268,Kanpur,Uttar Pradesh,209303,ULIP,Bancassurance,0.950362529,10/5/2020 0:00,-,-,Inforce,-,Misappropriating Funds
1189.718946,54.23910419,Son,Service,2379977.39,204058.7443,Yearly,1459778.46,Married,Non Medical,25.95904069,9.978851891,Ghaziabad,Uttar Pradesh,201008,Traditional,Bancassurance,0.983805817,4/8/2022 0:00,-,-,Cancellation,Other Reason,Signature Forgery
1072.9615096563243,42.224125538092046,Spouse,Retired,500000,44638,Yearly,900000,Married,Medical,9.907351914261074,10.145237699325573,CALCUTTA,West Bengal,700060,Traditional,Bancassurance,1.0854439159272686,-,-,-,Cancellation,Other Reason,Impersonation
961.9007959,61.92740782,Spouse,Retired,-26354.44507,196941.7884,Yearly,-4047687.015,Married,Non Medical,14.57260336,10.00836933,BHIWANI,Haryana,127029,ULIP,Retail Agency,,8/25/2021 0:00,-,-,Inforce,-,Logging in business not sourced by oneself
1338.0357,45.2133225,Wife,Agriculturist,203998.1471,53950.32528,Quarterly,-535425.9484,Married,Medical,15.22080633,10.00425159,RAMPUR,Uttar Pradesh,244921,Traditional,Retail Agency,,10/11/2022 0:00,-,-,Cancellation,Other Reason,Impersonation
1021.7971618839662,27.979238208213577,Mother,Business,475000,5000,Yearly,225000,Married,Non Medical,14.702919945160504,10.24852434536872,BIRBHUM,West Bengal,731220,Traditional,Retail Agency,,4/17/2023 0:00,-,-,Cancellation,Other Reason,Claims Fraud
1066.256407,42.39800904,Spouse,Agriculturist,189480.5083,14403.08083,Yearly,-467268.8227,Married,Non Medical,10.19145882,10.00305108,Vishakapatnam,Andhra Pradesh,531027,Traditional,Retail Agency,,-,-,-,Cancellation,Other Reason,Claims Fraud
859.9064540343045,75.75587356061267,Niece,Service,1340129,6696,Single,2247086,widowed,Medical,19.912602714159902,39.070661225443416,JODHPUR,Rajasthan,272142,Traditional,Bancassurance,0.9636303452871569,09/17/2017 0:00,-,-,Active,Surrendered,No Fraud
1145.174248,46.66777204,Spouse,Agriculturist,149881.584,-23443.83199,Yearly,-344381.3026,Married,Non Medical,15.16738237,9.997353156,Jyotiba Phule Nagar,Uttar Pradesh,244241,Traditional,Retail Agency,,12/28/2023 0:00,-,-,Cancellation,Other Reason,Claims Fraud
1024.6872044102804,59.07542018319208,Son,Retired,1022825.686,124957.1918,Yearly,2243484.453,Married,Medical,9.991836994779366,3.29602486676593,DAUSA,Rajasthan,303325,ULIP,Retail Agency,,10/5/2017 0:00,4/23/2019 0:00,5/15/2019 15:03,Claim,Death Claim Repudiated,Kickback
1242.58232,42.16612044,Father,Service,26976.55836,788326.9854,Yearly,6046481.153,Married,Non Medical,10.31733664,9.931637885,-,_Others,-,Pension,Bancassurance,0.973387748,11/29/2022 0:00,-,-,Cancellation,Other Reason,Signature Forgery
1311.220222,60.07423931,Wife,Retired,1986383.506,205654.6006,Yearly,1024261.794,Married,Medical,4.818387398,10.08881211,Jodhpur,Rajasthan,342001,ULIP,Retail Agency,,10/30/2018 0:00,-,-,Terminated,Refunded,Misappropriating Funds
1298.4720895970615,47.80742892012029,Spouse,Service,194030.402,35837.18133,Yearly,-204586.8322,Married,Non Medical,9.986613886959246,9.908546829247088,DARRONG,Assam,784147,Traditional,Bancassurance,1.0717459044818043,3/12/2015 0:00,11/11/2015 0:00,4/20/2016 13:21,Claim,Death Claim Paid,Claims Fraud
